"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Pigeonpea","Pigeonpea","pigeonpea",7.3833,36.2833,"G","GNS_8367","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",6.7333,37.8167,"G","GNS_8368","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",10.93333,122.5,"G","GNS_8376","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.05,121.26667,"G","GNS_8377","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.5,121.31667,"G","GNS_8378","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.06667,121.33333,"G","GNS_8379","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",16.81667,120.41667,"G","GNS_8380","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",16.85,120.38333,"G","GNS_8381","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",17.13333,120.45,"G","GNS_8382","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",17.23333,120.48333,"G","GNS_8383","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",16.05,120.48333,"G","GNS_8384","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",15.91667,120.41667,"G","GNS_8385","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",7.11667,125.48333,"G","GNS_8386","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",15.56667,120.68333,"G","GNS_8387","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.91667,120.73333,"G","GNS_8388","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.91667,121.06667,"G","GNS_8389","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",15.06667,120.98333,"G","GNS_8390","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",15.3,120.9,"G","GNS_8391","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.18333,92.06667,"G","GNS_8392","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",14.11667,121.1,"G","GNS_8393","genesys",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",28.600004,77.199996,"G","ICP_1196","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",28.600004,77.199996,"G","ICP_1541","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",28.600004,77.199996,"G","ICP_1616","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",28.600004,77.199996,"G","ICP_1921","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.92,99.21,"G","ICP_2511","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",17.139999,79.620001,"G","ICP_2512","icrisat",FALSE,TRUE
