"x","y","crop"
48.1240875,33.3752265,"chic"
75.3739785,22.6252695,"chic"
79.7072945,15.2919655,"chic"
77.3739705,23.2086005,"chic"
79.0406305,23.9585975,"chic"
71.8739925,32.3752305,"chic"
72.4573235,32.4585635,"chic"
68.2073405,28.2919135,"chic"
77.7073025,14.2086365,"chic"
72.4573235,33.7918915,"chic"
77.1239715,16.2086285,"chic"
76.6239735,16.0419625,"chic"
75.2073125,23.8752645,"chic"
74.2906495,28.2919135,"chic"
75.9573095,16.6252935,"chic"
78.2073005,25.7085905,"chic"
74.9573135,22.5419365,"chic"
75.4573115,22.7086025,"chic"
79.4572955,24.2085965,"chic"
78.1239675,25.9585895,"chic"
76.7906395,20.2086125,"chic"
76.2906415,24.0419305,"chic"
72.7906555,31.5419005,"chic"
77.8739685,22.6252695,"chic"
78.1239675,22.8752685,"chic"
72.7906555,33.2085605,"chic"
79.5406285,23.9585975,"chic"
151.2070085,-27.1245315,"chic"
75.1239795,27.0419185,"chic"
77.1239715,19.7919475,"chic"
74.2073165,29.1252435,"chic"
77.9573015,15.5419645,"chic"
77.1239715,23.7085985,"chic"
96.4572275,23.9585975,"chic"
77.1239715,20.2919455,"chic"
79.5406285,23.3752665,"chic"
76.3739745,26.2085885,"chic"
75.5406445,18.2086205,"chic"
79.7906275,24.9585935,"chic"
75.7906435,24.0419305,"chic"
75.7073105,22.8752685,"chic"
76.0406425,23.7919315,"chic"
71.2906615,30.7919035,"chic"
77.1239715,16.2919615,"chic"
75.4573115,22.9586015,"chic"
80.6239575,25.1252595,"chic"
77.5406365,25.4585915,"chic"
75.6239775,23.9585975,"chic"
79.9572935,25.2085925,"chic"
75.1239795,27.2085845,"chic"
81.0406225,25.7919235,"chic"
74.4573155,28.6252455,"chic"
82.8739485,23.2086005,"chic"
76.2073085,21.7086065,"chic"
76.0406425,20.5419445,"chic"
79.1239635,25.6252575,"chic"
77.3739705,16.7086265,"chic"
78.7072985,21.4586075,"chic"
79.6239615,15.7919635,"chic"
77.1239715,24.6252615,"chic"
77.7906355,23.8752645,"chic"
79.5406285,25.7085905,"chic"
77.7906355,14.6253015,"chic"
73.8739845,25.5419245,"chic"
74.8739805,22.7086025,"chic"
74.3739825,22.8752685,"chic"
81.9572855,23.1252675,"chic"
79.6239615,23.2919335,"chic"
77.7906355,14.4586355,"chic"
77.4573035,20.3752785,"chic"
79.4572955,24.1252635,"chic"
74.5406485,28.7085785,"chic"
76.0406425,24.0419305,"chic"
47.9574215,33.6252255,"chic"
79.7072945,23.2919335,"chic"
96.1238955,24.2085965,"chic"
77.9573015,15.4586315,"chic"
77.7073025,15.8752965,"chic"
73.7906515,20.6252775,"chic"
70.7906635,32.7918955,"chic"
46.9574255,34.6252215,"chic"
78.6239655,14.8753005,"chic"
75.8739765,16.5419605,"chic"
73.7073185,19.9586135,"chic"
77.9573015,23.4585995,"chic"
73.3739865,32.7085625,"chic"
81.1239555,25.1252595,"chic"
79.6239615,23.6252655,"chic"
78.2073005,23.5419325,"chic"
48.0407545,34.0418905,"chic"
80.2906255,24.4585955,"chic"
73.9573175,28.2085805,"chic"
75.1239795,15.6252975,"chic"
77.2073045,23.2086005,"chic"
77.3739705,16.5419605,"chic"
73.7073185,32.2918975,"chic"
73.9573175,25.1252595,"chic"
74.9573135,23.7919315,"chic"
79.2906295,15.4586315,"chic"
74.2073165,27.6252495,"chic"
79.7906275,25.9585895,"chic"
75.2906455,23.7085985,"chic"
76.7906395,15.9586295,"chic"
74.9573135,26.6252535,"chic"
74.5406485,27.7085825,"chic"
68.4573395,28.4585795,"chic"
77.2073045,18.0419545,"chic"
78.7906315,14.4586355,"chic"
79.7906275,23.5419325,"chic"
75.7073105,27.7919155,"chic"
75.7906435,15.0419665,"chic"
78.2073005,14.6253015,"chic"
75.1239795,32.3752305,"chic"
75.7073105,22.9586015,"chic"
77.6239695,14.5419685,"chic"
79.9572935,15.4586315,"chic"
79.7072945,22.7919355,"chic"
-101.7919795,20.4586115,"chic"
75.8739765,16.0419625,"chic"
72.0406585,31.6252335,"chic"
75.0406465,15.4586315,"chic"
78.3739665,15.1252995,"chic"
77.2073045,16.5419605,"chic"
46.6240935,34.2918895,"chic"
77.0406385,18.2919535,"chic"
76.6239735,26.2085885,"chic"
74.9573135,26.3752545,"chic"
76.2906415,17.9586215,"chic"
76.8739725,20.7919435,"chic"
75.0406465,29.0419105,"chic"
76.8739725,24.2919295,"chic"
75.8739765,15.1252995,"chic"
80.7072905,24.5419285,"chic"
77.2073045,15.0419665,"chic"
78.2906335,14.3753025,"chic"
72.7906555,33.2918935,"chic"
78.2906335,15.7086305,"chic"
80.2072925,21.1252755,"chic"
76.3739745,16.5419605,"chic"
79.7906275,15.7086305,"chic"
75.9573095,23.2086005,"chic"
95.4572315,22.8752685,"chic"
78.3739665,25.4585915,"chic"
79.4572955,15.7086305,"chic"
72.5406565,33.2918935,"chic"
75.6239775,15.4586315,"chic"
76.9573055,22.8752685,"chic"
95.2072325,22.7086025,"chic"
-103.7919715,49.0418305,"chic"
77.0406385,24.2085965,"chic"
80.7072905,25.1252595,"chic"
74.7073145,29.1252435,"chic"
38.2907935,10.2919855,"chic"
79.7072945,22.2919375,"chic"
37.4574635,12.3753105,"chic"
76.8739725,20.5419445,"chic"
76.1239755,24.0419305,"chic"
81.1239555,25.2919255,"chic"
-2.8757085,34.9585535,"chic"
77.2073045,15.9586295,"chic"
94.7905675,22.2919375,"chic"
78.1239675,14.7086345,"chic"
78.8739645,24.1252635,"chic"
72.8739885,31.7918995,"chic"
80.3739585,25.0419265,"chic"
72.6239895,31.6252335,"chic"
48.7907515,33.5418925,"chic"
75.4573115,15.6252975,"chic"
81.5406205,24.8752605,"chic"
75.7906435,22.7919355,"chic"
78.6239655,24.1252635,"chic"
75.2073125,22.3752705,"chic"
78.1239675,15.6252975,"chic"
77.3739705,15.7919635,"chic"
74.4573155,28.7085785,"chic"
76.9573055,14.0419705,"chic"
74.7073145,28.8752445,"chic"
76.2073085,24.3752625,"chic"
75.2073125,27.3752505,"chic"
75.7073105,16.1252955,"chic"
80.1239595,25.9585895,"chic"
77.9573015,24.6252615,"chic"
76.0406425,25.9585895,"chic"
79.9572935,24.7919275,"chic"
151.5403405,-27.4578635,"chic"
76.6239735,18.7919515,"chic"
71.8739925,31.7085665,"chic"
76.8739725,20.3752785,"chic"
76.8739725,17.9586215,"chic"
78.6239655,24.2085965,"chic"
76.9573055,14.5419685,"chic"
79.7906275,22.7086025,"chic"
78.0406345,23.7085985,"chic"
77.2906375,20.5419445,"chic"
75.2073125,28.3752465,"chic"
76.6239735,23.7919315,"chic"
77.2073045,23.3752665,"chic"
74.7906475,22.7086025,"chic"
71.9573255,32.2085645,"chic"
76.9573055,16.5419605,"chic"
73.7073185,19.2919495,"chic"
74.5406485,28.8752445,"chic"
76.8739725,18.7919515,"chic"
77.5406365,20.3752785,"chic"
75.5406445,28.8752445,"chic"
76.8739725,17.5419565,"chic"
75.2906455,20.3752785,"chic"
74.3739825,22.7919355,"chic"
75.9573095,28.7085785,"chic"
71.3739945,31.4585675,"chic"
79.3739625,15.9586295,"chic"
46.2074285,34.2918895,"chic"
78.3739665,21.7919395,"chic"
47.9574215,34.1252235,"chic"
77.1239715,16.4586275,"chic"
76.5406405,23.3752665,"chic"
80.0406265,25.7085905,"chic"
76.6239735,18.7086185,"chic"
75.7073105,15.7086305,"chic"
79.2906295,15.7919635,"chic"
79.2906295,23.8752645,"chic"
47.0407585,34.7085545,"chic"
74.0406505,27.8752485,"chic"
79.3739625,23.9585975,"chic"
80.7072905,24.1252635,"chic"
74.2906495,29.0419105,"chic"
76.2906415,26.1252555,"chic"
77.4573035,20.7086105,"chic"
80.1239595,24.4585955,"chic"
75.8739765,23.1252675,"chic"
79.8739605,24.1252635,"chic"
78.3739665,23.7919315,"chic"
75.5406445,28.0419145,"chic"
74.8739805,26.2085885,"chic"
72.5406565,31.5419005,"chic"
77.0406385,18.4586195,"chic"
76.7073065,26.5419205,"chic"
74.7073145,28.7085785,"chic"
74.8739805,28.8752445,"chic"
76.2906415,23.3752665,"chic"
77.2906375,17.4586235,"chic"
76.2073085,26.1252555,"chic"
77.2073045,15.3752985,"chic"
77.2073045,16.7086265,"chic"
74.2073165,28.4585795,"chic"
77.2073045,14.6253015,"chic"
78.7906315,14.2086365,"chic"
76.7073065,17.7919555,"chic"
76.8739725,21.2086085,"chic"
72.0406585,30.7919035,"chic"
75.0406465,22.5419365,"chic"
75.1239795,15.2086325,"chic"
76.8739725,18.4586195,"chic"
80.7906235,25.7919235,"chic"
80.2072925,25.6252575,"chic"
47.4574235,33.5418925,"chic"
71.4573275,31.9585655,"chic"
70.5406645,32.6252295,"chic"
79.3739625,23.0419345,"chic"
79.6239615,25.2919255,"chic"
75.6239775,23.3752665,"chic"
95.4572315,23.0419345,"chic"
79.5406285,15.3752985,"chic"
73.2073205,31.7918995,"chic"
75.2906455,28.8752445,"chic"
78.4572995,23.1252675,"chic"
74.7906475,31.9585655,"chic"
77.1239715,23.6252655,"chic"
-103.5419725,49.0418305,"chic"
76.7073065,20.0419465,"chic"
77.2073045,17.7919555,"chic"
48.0407545,34.4585555,"chic"
151.6236735,-27.8745285,"chic"
75.0406465,28.5419125,"chic"
74.9573135,26.7919195,"chic"
72.6239895,32.6252295,"chic"
73.4573195,33.1252275,"chic"
74.1239835,25.7919235,"chic"
79.4572955,25.2919255,"chic"
76.3739745,17.4586235,"chic"
-103.2919735,49.1251635,"chic"
78.2073005,21.5419405,"chic"
72.0406585,31.7085665,"chic"
79.2072965,25.9585895,"chic"
71.3739945,31.7918995,"chic"
75.9573095,16.5419605,"chic"
78.7072985,23.1252675,"chic"
38.4574595,40.2918655,"chic"
80.7072905,23.2086005,"chic"
79.4572955,24.9585935,"chic"
79.7906275,24.2085965,"chic"
74.3739825,29.7919075,"chic"
70.9573295,26.1252555,"chic"
78.9572975,22.7919355,"chic"
78.6239655,25.8752565,"chic"
74.7906475,22.5419365,"chic"
77.1239715,20.9586095,"chic"
76.2906415,22.9586015,"chic"
74.5406485,28.9585775,"chic"
80.2072925,25.1252595,"chic"
76.4573075,16.6252935,"chic"
46.8740925,34.5418885,"chic"
76.7906395,19.9586135,"chic"
80.3739585,25.1252595,"chic"
77.5406365,13.9586375,"chic"
76.6239735,17.9586215,"chic"
77.8739685,24.2085965,"chic"
77.1239715,27.7919155,"chic"
74.7906475,28.1252475,"chic"
75.1239795,27.6252495,"chic"
81.9572855,24.6252615,"chic"
76.0406425,28.5419125,"chic"
72.8739885,32.6252295,"chic"
73.7073185,25.2919255,"chic"
71.3739945,31.9585655,"chic"
75.7073105,28.2919135,"chic"
80.2906255,24.5419285,"chic"
83.1239475,23.1252675,"chic"
75.3739785,18.4586195,"chic"
80.0406265,25.0419265,"chic"
77.1239715,24.3752625,"chic"
75.6239775,23.1252675,"chic"
74.9573135,28.2919135,"chic"
73.5406525,18.2919535,"chic"
76.2073085,16.7919595,"chic"
75.2906455,29.0419105,"chic"
77.1239715,27.8752485,"chic"
84.1239435,22.9586015,"chic"
77.3739705,18.1252875,"chic"
74.1239835,28.1252475,"chic"
46.4574275,34.0418905,"chic"
76.5406405,23.4585995,"chic"
72.1239915,30.8752365,"chic"
80.5406245,24.6252615,"chic"
78.3739665,23.1252675,"chic"
75.2073125,15.5419645,"chic"
79.6239615,25.4585915,"chic"
77.4573035,19.5419485,"chic"
76.7073065,17.3752905,"chic"
78.6239655,21.0419425,"chic"
70.7073305,32.3752305,"chic"
72.3739905,32.2918975,"chic"
77.0406385,18.6252855,"chic"
75.5406445,24.2919295,"chic"
77.3739705,17.1252915,"chic"
71.8739925,32.7085625,"chic"
74.2073165,19.4586155,"chic"
74.7073145,26.2085885,"chic"
72.0406585,31.0419025,"chic"
74.5406485,29.0419105,"chic"
76.8739725,24.3752625,"chic"
80.1239595,25.7919235,"chic"
75.2906455,23.9585975,"chic"
74.2906495,28.5419125,"chic"
78.1239675,15.0419665,"chic"
73.7906515,25.2919255,"chic"
78.5406325,26.5419205,"chic"
72.2073245,32.5418965,"chic"
80.7906235,24.5419285,"chic"
-103.8753045,49.3751625,"chic"
76.7073065,16.9586255,"chic"
83.3739465,23.0419345,"chic"
74.1239835,18.3752865,"chic"
79.3739625,16.1252955,"chic"
79.7072945,23.3752665,"chic"
76.9573055,16.0419625,"chic"
77.7073025,24.8752605,"chic"
74.8739805,23.4585995,"chic"
71.2073285,31.0419025,"chic"
76.7906395,16.7919595,"chic"
73.7906515,28.2919135,"chic"
74.0406505,19.3752825,"chic"
77.4573035,15.5419645,"chic"
78.5406325,23.2919335,"chic"
72.5406565,32.6252295,"chic"
79.1239635,21.8752725,"chic"
73.9573175,27.6252495,"chic"
78.9572975,15.0419665,"chic"
75.7073105,23.3752665,"chic"
75.6239775,28.9585775,"chic"
79.9572935,25.9585895,"chic"
37.7074625,8.4586595,"chic"
46.7074265,37.0418785,"chic"
151.3736745,-27.3745305,"chic"
79.9572935,26.5419205,"chic"
74.1239835,27.7919155,"chic"
74.1239835,25.0419265,"chic"
79.8739605,15.2919655,"chic"
79.2072965,23.7919315,"chic"
73.7073185,24.8752605,"chic"
46.8740925,34.4585555,"chic"
72.2906575,32.5418965,"chic"
80.4572915,20.7086105,"chic"
77.2073045,18.6252855,"chic"
71.2073285,30.9585695,"chic"
76.3739745,23.3752665,"chic"
75.7073105,16.3752945,"chic"
74.1239835,22.8752685,"chic"
78.1239675,23.3752665,"chic"
75.3739785,15.1252995,"chic"
77.1239715,20.6252775,"chic"
79.0406305,25.9585895,"chic"
80.6239575,24.4585955,"chic"
75.0406465,24.0419305,"chic"
74.2906495,21.0419425,"chic"
75.5406445,16.8752925,"chic"
77.0406385,19.7919475,"chic"
81.9572855,23.2086005,"chic"
75.8739765,15.2086325,"chic"
79.5406285,23.7085985,"chic"
80.2906255,24.6252615,"chic"
75.2906455,20.2919455,"chic"
77.1239715,16.7086265,"chic"
71.3739945,31.2085685,"chic"
47.9574215,33.8752245,"chic"
47.4574235,33.6252255,"chic"
75.2073125,22.9586015,"chic"
77.5406365,18.9586175,"chic"
82.4572835,22.4586035,"chic"
71.0406625,30.7919035,"chic"
80.7906235,24.3752625,"chic"
73.5406525,31.1252355,"chic"
80.2072925,26.0419225,"chic"
76.6239735,16.2919615,"chic"
75.3739785,27.8752485,"chic"
74.6239815,28.4585795,"chic"
78.7072985,25.5419245,"chic"
75.5406445,24.2085965,"chic"
78.3739665,26.2085885,"chic"
79.8739605,24.8752605,"chic"
78.6239655,15.1252995,"chic"
79.3739625,21.6252735,"chic"
75.6239775,18.4586195,"chic"
75.2906455,26.0419225,"chic"
75.4573115,16.2086285,"chic"
78.2073005,25.8752565,"chic"
77.0406385,16.6252935,"chic"
71.2906615,32.9585615,"chic"
94.8739005,22.8752685,"chic"
78.3739665,21.9586055,"chic"
81.2906215,25.2085925,"chic"
74.5406485,29.6252415,"chic"
75.7906435,15.3752985,"chic"
76.7073065,16.5419605,"chic"
79.7072945,25.7919235,"chic"
77.3739705,16.0419625,"chic"
74.8739805,23.3752665,"chic"
72.9573215,33.4585595,"chic"
75.1239795,26.7085865,"chic"
79.8739605,25.2085925,"chic"
76.8739725,23.0419345,"chic"
80.0406265,15.3752985,"chic"
75.2073125,28.6252455,"chic"
72.2073245,30.8752365,"chic"
79.0406305,23.2919335,"chic"
75.7073105,23.7919315,"chic"
78.6239655,25.5419245,"chic"
73.7906515,18.0419545,"chic"
77.2906375,17.7919555,"chic"
79.7906275,22.5419365,"chic"
80.7906235,25.9585895,"chic"
78.2906335,24.1252635,"chic"
78.7072985,15.8752965,"chic"
71.6239935,31.6252335,"chic"
79.6239615,15.7086305,"chic"
83.3739465,22.5419365,"chic"
44.8741005,37.3752105,"chic"
79.6239615,21.5419405,"chic"
78.2073005,25.2919255,"chic"
72.5406565,31.7085665,"chic"
76.2906415,16.0419625,"chic"
72.2906575,31.7085665,"chic"
75.1239795,23.5419325,"chic"
79.6239615,26.1252555,"chic"
79.5406285,25.6252575,"chic"
78.4572995,25.3752585,"chic"
78.8739645,21.8752725,"chic"
74.3739825,29.8752405,"chic"
79.0406305,25.7919235,"chic"
79.3739625,23.2919335,"chic"
75.0406465,24.2919295,"chic"
76.8739725,17.4586235,"chic"
72.8739885,33.3752265,"chic"
76.1239755,23.3752665,"chic"
80.7906235,25.4585915,"chic"
76.7906395,17.7919555,"chic"
79.8739605,25.3752585,"chic"
77.2073045,19.9586135,"chic"
81.0406225,25.4585915,"chic"
76.4573075,23.9585975,"chic"
78.6239655,14.7086345,"chic"
79.0406305,15.1252995,"chic"
71.2906615,31.5419005,"chic"
75.4573115,26.5419205,"chic"
76.5406405,24.2085965,"chic"
-108.0419545,25.2919255,"chic"
78.7906315,23.7085985,"chic"
80.1239595,21.5419405,"chic"
78.4572995,23.0419345,"chic"
76.0406425,17.1252915,"chic"
-104.3753025,49.0418305,"chic"
77.2073045,20.6252775,"chic"
75.6239775,16.1252955,"chic"
74.0406505,25.5419245,"chic"
48.7074185,33.3752265,"chic"
73.2073205,32.9585615,"chic"
79.9572935,24.2919295,"chic"
79.2072965,25.4585915,"chic"
-100.9586495,20.4586115,"chic"
76.6239735,23.9585975,"chic"
75.6239775,15.2086325,"chic"
38.2907935,40.2085325,"chic"
71.9573255,31.8752325,"chic"
77.3739705,24.6252615,"chic"
76.2073085,17.2086245,"chic"
76.2906415,23.2919335,"chic"
76.0406425,23.2086005,"chic"
77.6239695,20.7086105,"chic"
72.2073245,30.7085705,"chic"
71.2073285,32.9585615,"chic"
78.8739645,15.0419665,"chic"
80.5406245,25.5419245,"chic"
79.9572935,22.9586015,"chic"
77.0406385,23.8752645,"chic"
76.1239755,20.5419445,"chic"
79.7072945,23.7919315,"chic"
74.1239835,28.2919135,"chic"
75.4573115,16.1252955,"chic"
72.2073245,31.3752345,"chic"
78.1239675,15.7919635,"chic"
73.7073185,27.9585815,"chic"
71.2906615,31.6252335,"chic"
72.9573215,33.2085605,"chic"
46.6240935,33.9585575,"chic"
72.0406585,31.8752325,"chic"
76.8739725,24.7919275,"chic"
73.9573175,25.2085925,"chic"
48.7907515,33.2918935,"chic"
74.5406485,28.6252455,"chic"
77.1239715,23.5419325,"chic"
79.4572955,24.3752625,"chic"
77.1239715,17.0419585,"chic"
75.7906435,23.2086005,"chic"
75.8739765,17.2086245,"chic"
47.2907575,34.2918895,"chic"
75.1239795,15.1252995,"chic"
75.2906455,15.3752985,"chic"
76.9573055,17.2086245,"chic"
77.5406365,25.6252575,"chic"
76.8739725,20.2919455,"chic"
71.2906615,31.2919015,"chic"
79.0406305,14.9586335,"chic"
95.2072325,22.4586035,"chic"
79.6239615,24.7919275,"chic"
73.6239855,20.2919455,"chic"
73.5406525,33.0418945,"chic"
79.7072945,21.5419405,"chic"
80.7072905,25.4585915,"chic"
74.6239815,29.2919095,"chic"
75.2906455,28.2085805,"chic"
38.3741265,10.7086505,"chic"
47.2074245,34.2085565,"chic"
77.7073025,13.9586375,"chic"
75.6239775,22.5419365,"chic"
84.2072765,22.9586015,"chic"
80.2072925,25.8752565,"chic"
76.7073065,22.9586015,"chic"
79.0406305,25.5419245,"chic"
-101.2086485,20.2919455,"chic"
78.7072985,22.7919355,"chic"
77.0406385,16.5419605,"chic"
79.7906275,25.5419245,"chic"
48.7074185,33.9585575,"chic"
73.8739845,19.2086165,"chic"
46.8740925,34.6252215,"chic"
78.0406345,22.7086025,"chic"
75.0406465,28.6252455,"chic"
74.4573155,29.2919095,"chic"
73.8739845,19.3752825,"chic"
77.3739705,20.2086125,"chic"
76.0406425,22.6252695,"chic"
77.2906375,19.3752825,"chic"
74.7906475,23.2086005,"chic"
72.9573215,32.5418965,"chic"
74.7073145,28.5419125,"chic"
74.1239835,25.8752565,"chic"
75.4573115,16.5419605,"chic"
78.1239675,25.6252575,"chic"
75.3739785,16.9586255,"chic"
77.5406365,24.9585935,"chic"
77.5406365,15.7086305,"chic"
72.6239895,33.7918915,"chic"
78.0406345,25.6252575,"chic"
72.7073225,33.7918915,"chic"
78.5406325,25.8752565,"chic"
73.6239855,29.7919075,"chic"
77.4573035,28.5419125,"chic"
76.7073065,16.7086265,"chic"
76.2906415,15.9586295,"chic"
73.1239875,31.7918995,"chic"
77.2906375,13.8753045,"chic"
94.1239035,22.2919375,"chic"
76.9573055,17.1252915,"chic"
38.8741245,14.6253015,"chic"
47.3740905,35.2918855,"chic"
84.2906095,22.9586015,"chic"
72.7906555,31.7918995,"chic"
76.0406425,22.0419385,"chic"
76.7073065,24.1252635,"chic"
75.6239775,28.8752445,"chic"
76.9573055,15.8752965,"chic"
78.0406345,25.2085925,"chic"
78.1239675,21.4586075,"chic"
76.7906395,15.6252975,"chic"
79.4572955,21.5419405,"chic"
76.8739725,23.7919315,"chic"
46.7907595,34.5418885,"chic"
76.7906395,22.9586015,"chic"
72.3739905,32.5418965,"chic"
78.7906315,14.5419685,"chic"
77.6239695,24.2085965,"chic"
78.1239675,25.2919255,"chic"
79.4572955,15.7919635,"chic"
75.5406445,21.2919415,"chic"
81.5406205,25.1252595,"chic"
78.2073005,23.9585975,"chic"
75.6239775,28.0419145,"chic"
78.2073005,14.9586335,"chic"
77.2073045,23.5419325,"chic"
80.3739585,23.7085985,"chic"
78.1239675,15.4586315,"chic"
74.7073145,28.4585795,"chic"
75.9573095,23.6252655,"chic"
75.9573095,22.4586035,"chic"
73.8739845,25.1252595,"chic"
35.0408065,-14.7912475,"chic"
74.7073145,29.2085765,"chic"
73.4573195,33.8752245,"chic"
79.4572955,23.2086005,"chic"
73.5406525,33.7085585,"chic"
39.1241235,40.2085325,"chic"
77.2906375,13.9586375,"chic"
76.3739745,23.8752645,"chic"
74.4573155,23.2086005,"chic"
79.5406285,26.0419225,"chic"
79.7072945,22.1252715,"chic"
75.9573095,24.4585955,"chic"
77.1239715,19.8752805,"chic"
73.8739845,30.3752385,"chic"
79.7072945,23.6252655,"chic"
80.7906235,24.6252615,"chic"
78.3739665,24.0419305,"chic"
96.2072285,21.7919395,"chic"
70.9573295,31.6252335,"chic"
75.9573095,19.0419505,"chic"
76.4573075,18.3752865,"chic"
77.7073025,15.7086305,"chic"
71.5406605,31.6252335,"chic"
77.9573015,22.7086025,"chic"
78.9572975,23.9585975,"chic"
75.3739785,28.9585775,"chic"
71.2073285,31.2919015,"chic"
78.9572975,15.1252995,"chic"
79.3739625,22.2086045,"chic"
80.7072905,25.2919255,"chic"
74.7073145,28.7919115,"chic"
79.1239635,26.2085885,"chic"
80.2072925,24.1252635,"chic"
74.9573135,29.1252435,"chic"
75.7906435,22.9586015,"chic"
78.9572975,25.7919235,"chic"
76.8739725,20.0419465,"chic"
78.0406345,25.1252595,"chic"
73.2073205,33.1252275,"chic"
76.0406425,17.8752885,"chic"
75.3739785,28.2085805,"chic"
76.2073085,18.2919535,"chic"
74.4573155,28.3752465,"chic"
76.0406425,23.6252655,"chic"
78.7906315,25.7085905,"chic"
34.9574735,-15.2079125,"chic"
79.2072965,24.6252615,"chic"
71.2906615,31.9585655,"chic"
78.1239675,14.4586355,"chic"
34.9574735,-15.0412465,"chic"
75.0406465,22.7086025,"chic"
75.2906455,27.5419165,"chic"
-104.6253015,49.0418305,"chic"
75.7906435,15.7086305,"chic"
77.2073045,15.6252975,"chic"
77.4573035,23.6252655,"chic"
76.7073065,26.7085865,"chic"
76.8739725,18.6252855,"chic"
74.4573155,28.9585775,"chic"
35.0408065,-15.1245795,"chic"
75.7906435,17.1252915,"chic"
79.6239615,15.8752965,"chic"
38.3741265,10.3753185,"chic"
79.7906275,26.6252535,"chic"
74.1239835,27.5419165,"chic"
74.3739825,19.1252835,"chic"
71.8739925,32.1252315,"chic"
76.6239735,16.6252935,"chic"
76.8739725,17.6252895,"chic"
80.1239595,25.0419265,"chic"
76.7073065,20.1252795,"chic"
74.9573135,25.9585895,"chic"
46.5407605,34.5418885,"chic"
81.9572855,23.2919335,"chic"
72.7906555,33.3752265,"chic"
79.3739625,21.5419405,"chic"
73.7906515,19.0419505,"chic"
78.4572995,14.9586335,"chic"
77.2906375,23.1252675,"chic"
46.0407625,36.2918815,"chic"
75.2073125,23.7919315,"chic"
82.2906175,22.2086045,"chic"
77.7073025,15.6252975,"chic"
77.5406365,20.7919435,"chic"
78.2073005,15.4586315,"chic"
73.4573195,33.2918935,"chic"
72.7073225,33.2918935,"chic"
81.1239555,25.7919235,"chic"
75.2906455,23.2086005,"chic"
77.0406385,23.1252675,"chic"
79.7072945,22.2086045,"chic"
78.4572995,15.3752985,"chic"
77.5406365,20.2086125,"chic"
72.2073245,31.1252355,"chic"
77.2906375,23.0419345,"chic"
80.3739585,21.3752745,"chic"
77.9573015,24.4585955,"chic"
73.9573175,19.4586155,"chic"
36.7074665,40.8751965,"chic"
48.7074185,33.2918935,"chic"
75.5406445,23.9585975,"chic"
77.2073045,24.7919275,"chic"
71.7906595,32.6252295,"chic"
75.1239795,28.7919115,"chic"
75.4573115,23.2919335,"chic"
74.9573135,26.1252555,"chic"
78.2906335,25.8752565,"chic"
77.0406385,20.7919435,"chic"
75.7073105,15.5419645,"chic"
48.6240855,33.3752265,"chic"
46.5407605,34.0418905,"chic"
77.5406365,28.6252455,"chic"
76.6239735,16.8752925,"chic"
151.1236755,-26.9578655,"chic"
76.3739745,18.7086185,"chic"
75.7906435,15.6252975,"chic"
75.0406465,28.9585775,"chic"
48.3740865,33.3752265,"chic"
77.7073025,24.1252635,"chic"
78.6239655,23.7919315,"chic"
48.0407545,34.5418885,"chic"
73.9573175,24.9585935,"chic"
72.4573235,23.4585995,"chic"
77.4573035,15.2086325,"chic"
78.4572995,15.6252975,"chic"
74.2073165,27.8752485,"chic"
74.2073165,28.1252475,"chic"
71.7906595,32.2085645,"chic"
80.4572915,25.1252595,"chic"
77.7073025,15.7919635,"chic"
77.1239715,22.7919355,"chic"
81.6239535,24.7085945,"chic"
82.9572815,22.9586015,"chic"
73.0406545,31.8752325,"chic"
77.3739705,24.4585955,"chic"
80.5406245,25.0419265,"chic"
96.1238955,21.7919395,"chic"
77.0406385,17.0419585,"chic"
79.5406285,25.1252595,"chic"
77.3739705,20.1252795,"chic"
74.6239815,22.1252715,"chic"
79.9572935,24.8752605,"chic"
72.5406565,23.8752645,"chic"
77.9573015,25.6252575,"chic"
73.2906535,33.2918935,"chic"
77.3739705,24.1252635,"chic"
151.4570075,-27.5411965,"chic"
46.4574275,34.7085545,"chic"
73.8739845,27.8752485,"chic"
76.9573055,18.0419545,"chic"
74.5406485,26.2085885,"chic"
74.1239835,28.4585795,"chic"
75.0406465,22.8752685,"chic"
81.5406205,24.7919275,"chic"
81.0406225,24.2085965,"chic"
75.4573115,24.0419305,"chic"
47.5407565,33.6252255,"chic"
77.2906375,19.0419505,"chic"
35.1241395,-15.1245795,"chic"
77.7906355,14.5419685,"chic"
76.1239755,24.3752625,"chic"
72.8739885,33.2085605,"chic"
77.7073025,23.9585975,"chic"
77.7073025,28.1252475,"chic"
76.0406425,22.9586015,"chic"
79.6239615,15.6252975,"chic"
71.3739945,32.9585615,"chic"
77.8739685,21.7919395,"chic"
76.5406405,18.7919515,"chic"
79.8739605,23.0419345,"chic"
76.7073065,16.8752925,"chic"
79.3739625,14.2086365,"chic"
78.7072985,25.8752565,"chic"
74.8739805,26.0419225,"chic"
78.3739665,23.0419345,"chic"
37.3741305,-0.54130450000001,"chic"
77.2073045,14.7919675,"chic"
48.2907535,33.2918935,"chic"
80.8739565,24.4585955,"chic"
72.1239915,31.2919015,"chic"
78.6239655,25.6252575,"chic"
80.0406265,21.4586075,"chic"
76.4573075,17.9586215,"chic"
77.9573015,23.7919315,"chic"
77.2906375,24.4585955,"chic"
75.2073125,22.5419365,"chic"
