"id","old_id","provider_institute_id","source","final_origin_stat","taxon_final","f_x1_family","f_x1_genus","f_x1_sp1","f_x1_rank1","f_x1_sp2","f_x1_rank2","f_x1_sp3","final_country","final_iso2","final_lat","final_lon","hascoord","concept_type","concept_level","Crop_Common_Name"
599778,"114636","Bioversity-SINGER","G","native","Cicer_bijugum","Fabaceae","Cicer","bijugum","\N","\N","\N","\N","Turkey","TR","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599783,"114639","Bioversity-SINGER","G","native","Cicer_chorassanicum","Fabaceae","Cicer","chorassanicum","\N","\N","\N","\N","Afghanistan","AF","34.169998","69.690002","YES","Gene Pool","Tertiary","Chickpea"
599784,"114642","Bioversity-SINGER","G","\N","Cicer_chorassanicum","Fabaceae","Cicer","chorassanicum","\N","\N","\N","\N","Afghanistan","AF","34.85","67.783333","YES","Gene Pool","Tertiary","Chickpea"
599785,"114643","Bioversity-SINGER","G","\N","Cicer_chorassanicum","Fabaceae","Cicer","chorassanicum","\N","\N","\N","\N","Afghanistan","AF","34.85","67.783333","YES","Gene Pool","Tertiary","Chickpea"
599786,"114644","Bioversity-SINGER","G","\N","Cicer_chorassanicum","Fabaceae","Cicer","chorassanicum","\N","\N","\N","\N","Afghanistan","AF","34.85","67.783333","YES","Gene Pool","Tertiary","Chickpea"
599787,"114650","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.16667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599788,"114645","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.166667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599789,"114646","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.166667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599790,"114647","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.166667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599791,"114648","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.166667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599792,"114649","Bioversity-SINGER","G","native","Cicer_cuneatum","Fabaceae","Cicer","cuneatum","\N","\N","\N","\N","Ethiopia","ET","14.166667","38.75","YES","Gene Pool","Tertiary","Chickpea"
599796,"114668","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.05","YES","Gene Pool","Secondary","Chickpea"
599797,"114651","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599798,"114652","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599799,"114653","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.666667","39.166667","YES","Gene Pool","Secondary","Chickpea"
599800,"114654","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599801,"114657","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Syria","SY","32.65","36.801317","YES","Gene Pool","Secondary","Chickpea"
599802,"114658","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Syria","SY","32.65","36.800383","YES","Gene Pool","Secondary","Chickpea"
599803,"114659","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","36.85","37.3","YES","Gene Pool","Secondary","Chickpea"
599804,"114660","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","36.9","37.366667","YES","Gene Pool","Secondary","Chickpea"
599805,"114661","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.633333","YES","Gene Pool","Secondary","Chickpea"
599806,"114662","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.85","39.816667","YES","Gene Pool","Secondary","Chickpea"
599807,"114663","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599808,"114664","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599809,"114665","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599810,"114666","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599811,"114667","Bioversity-SINGER","G","native","Cicer_echinospermum","Fabaceae","Cicer","echinospermum","\N","\N","\N","\N","Turkey","TR","37.716667","39.5","YES","Gene Pool","Secondary","Chickpea"
599850,"114675","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.889999","35.889999","YES","Gene Pool","Tertiary","Chickpea"
599851,"114676","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.889999","35.889999","YES","Gene Pool","Tertiary","Chickpea"
599852,"114750","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Israel","IL","31.78333","35.21667","YES","Gene Pool","Tertiary","Chickpea"
599853,"114751","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Israel","IL","31.929228","34.865633","YES","Gene Pool","Tertiary","Chickpea"
599854,"114755","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Israel","IL","32.58333","35.08333","YES","Gene Pool","Tertiary","Chickpea"
599855,"114769","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.81111","36.00833","YES","Gene Pool","Tertiary","Chickpea"
599856,"114770","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.81111","36.00833","YES","Gene Pool","Tertiary","Chickpea"
599857,"114772","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.90278","36.03333","YES","Gene Pool","Tertiary","Chickpea"
599858,"114774","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.92778","36","YES","Gene Pool","Tertiary","Chickpea"
599859,"114775","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.96667","35.91667","YES","Gene Pool","Tertiary","Chickpea"
599860,"114779","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.98333","35.95","YES","Gene Pool","Tertiary","Chickpea"
599861,"114780","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.98333","35.95","YES","Gene Pool","Tertiary","Chickpea"
599862,"114783","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.98889","35.90861","YES","Gene Pool","Tertiary","Chickpea"
599863,"114784","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.98889","35.90861","YES","Gene Pool","Tertiary","Chickpea"
599864,"114786","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","35.04444","35.95","YES","Gene Pool","Tertiary","Chickpea"
599865,"114787","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","35.25","35.96806","YES","Gene Pool","Tertiary","Chickpea"
599866,"114788","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","35.25","35.96806","YES","Gene Pool","Tertiary","Chickpea"
599867,"114789","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","35.25","35.96806","YES","Gene Pool","Tertiary","Chickpea"
599868,"114797","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599869,"114798","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599870,"114799","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599871,"114800","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","India","IN","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599872,"114672","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599873,"114673","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.970833","35.916667","YES","Gene Pool","Tertiary","Chickpea"
599874,"114674","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.383333","35.707983","YES","Gene Pool","Tertiary","Chickpea"
599875,"114677","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Israel","IL","31.766667","35.216667","YES","Gene Pool","Tertiary","Chickpea"
599876,"114678","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Israel","IL","\N","\N","NO","Gene Pool","Tertiary","Chickpea"
599877,"114679","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.516667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599878,"114680","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.516667","35.816667","YES","Gene Pool","Tertiary","Chickpea"
599879,"114681","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599880,"114682","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599881,"114683","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599882,"114684","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599883,"114685","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599884,"114686","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Jordan","JO","32.616667","35.783333","YES","Gene Pool","Tertiary","Chickpea"
599885,"114687","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","33.683333","35.566667","YES","Gene Pool","Tertiary","Chickpea"
599886,"114688","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","33.717222","36.107778","YES","Gene Pool","Tertiary","Chickpea"
599887,"114689","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","33.8","35.533333","YES","Gene Pool","Tertiary","Chickpea"
599888,"114690","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Afghanistan","AF","34","69.45","YES","Gene Pool","Tertiary","Chickpea"
599889,"114691","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599890,"114692","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599891,"114693","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599892,"114694","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599893,"114695","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.166667","35.65","YES","Gene Pool","Tertiary","Chickpea"
599894,"114696","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.25","35.666667","YES","Gene Pool","Tertiary","Chickpea"
599895,"114697","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.266667","35.916667","YES","Gene Pool","Tertiary","Chickpea"
599896,"114698","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Lebanon","LB","34.333333","35.916667","YES","Gene Pool","Tertiary","Chickpea"
599897,"114699","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.811111","36.008333","YES","Gene Pool","Tertiary","Chickpea"
599898,"114700","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.811111","36.008333","YES","Gene Pool","Tertiary","Chickpea"
599899,"114701","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.811111","36.008333","YES","Gene Pool","Tertiary","Chickpea"
599900,"114702","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.838889","35.961111","YES","Gene Pool","Tertiary","Chickpea"
599901,"114703","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Afghanistan","AF","34.85","67.783333","YES","Gene Pool","Tertiary","Chickpea"
599902,"114704","Bioversity-SINGER","G","native","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.900833","35.913333","YES","Gene Pool","Tertiary","Chickpea"
599903,"114705","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.902778","36.033333","YES","Gene Pool","Tertiary","Chickpea"
599904,"114706","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.920833","35.933333","YES","Gene Pool","Tertiary","Chickpea"
599905,"114707","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.927778","36","YES","Gene Pool","Tertiary","Chickpea"
599906,"114708","Bioversity-SINGER","G","\N","Cicer_judaicum","Fabaceae","Cicer","judaicum","\N","\N","\N","\N","Syria","SY","34.966667","35.916667","YES","Gene Pool","Tertiary","Chickpea"
