"id","old_id","provider_institute_id","source","final_origin_stat","taxon_final","f_x1_family","f_x1_genus","f_x1_sp1","f_x1_rank1","f_x1_sp2","f_x1_rank2","f_x1_sp3","final_country","final_iso2","final_lat","final_lon","hascoord","concept_type","concept_level","Crop_Common_Name"
182469,"17246","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182470,"17247","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182471,"17248","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182472,"17249","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182473,"17250","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182474,"17251","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182475,"17252","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182476,"17253","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182477,"17254","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182478,"17255","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182479,"17256","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182480,"17257","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182481,"17258","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182482,"17259","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182483,"17260","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182484,"17261","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182485,"17262","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182486,"17263","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182487,"17264","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182488,"17265","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182489,"17266","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182490,"17267","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182491,"17268","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182492,"17269","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182493,"17270","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182494,"17271","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182495,"17272","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182496,"17273","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182497,"17274","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182498,"17275","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182499,"17276","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182500,"17277","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182501,"17278","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182502,"17279","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182503,"17280","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182504,"17281","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182505,"17282","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182506,"17283","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182507,"17284","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182508,"17285","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182509,"17286","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182510,"17287","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182511,"17288","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182512,"17289","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182513,"17290","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182514,"17291","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182515,"17292","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182516,"17293","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182517,"17294","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182518,"17295","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182519,"17296","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182520,"17297","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182521,"17298","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182522,"17299","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182523,"17300","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182524,"17301","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182525,"17302","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182526,"17303","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182527,"17304","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182528,"17305","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182529,"17306","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182530,"17307","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182531,"17308","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182533,"17310","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182534,"17311","Bioversity","G","\N","Phaseolus_coccineus","Fabaceae","Phaseolus","coccineus","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Secondary","Common bean"
182663,"17440","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182668,"17445","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182669,"17446","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182670,"17447","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182671,"17448","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182672,"17449","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182673,"17450","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
182689,"17466","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
183033,"17810","Bioversity","G","\N","Phaseolus_coccineus","Fabaceae","Phaseolus","coccineus","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Secondary","Common bean"
184352,"19129","Bioversity","G","\N","Phaseolus_acutifolius","Fabaceae","Phaseolus","acutifolius","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Common bean"
