"id","old_id","provider_institute_id","source","final_origin_stat","taxon_final","f_x1_family","f_x1_genus","f_x1_sp1","f_x1_rank1","f_x1_sp2","f_x1_rank2","f_x1_sp3","final_country","final_iso2","final_lat","final_lon","hascoord","concept_type","concept_level","Crop_Common_Name"
17324575,"47396678","SINGER","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Pakistan","PK","28.5333","66.8833","YES","Gene Pool","Secondary","Sorghum"
17324881,"47410277","SINGER","G","native","Sorghum_timorense","Poaceae","Sorghum","timorense","\N","\N","\N","\N","Australia","AU","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17324882,"47410280","SINGER","G","native","Sorghum_plumosum","Poaceae","Sorghum","plumosum","\N","\N","\N","\N","Australia","AU","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17326138,"50503054","SINGER","G","native","Sorghum_bicolor_subsp._verticilliflorum","Poaceae","Sorghum","bicolor","subsp.","verticilliflorum","\N","\N","Kenya","KE","-2.2333","37.7167","YES","Gene Pool","Primary","Sorghum"
17326484,"201130502","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Israel","IL","\N","\N","NO","Gene Pool","Primary","Sorghum"
17326485,"201130535","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17326510,"206077323","USDA NPGS","G","native","Sorghum_laxiflorum","Poaceae","Sorghum","laxiflorum","\N","\N","\N","\N","Sudan","SD","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17326556,"208176725","ITA303","G","\N","Sorghum_purpureosericeum","Poaceae","Sorghum","purpureosericeum","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17327008,"208149305","ITA303","G","\N","Sorghum_purpureosericeum","Poaceae","Sorghum","purpureosericeum","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17327210,"231075857","EURISCO","G","native","Sorghum_purpureosericeum","Poaceae","Sorghum","purpureosericeum","\N","\N","\N","\N","Kenya","KE","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17327634,"136611787","EURISCO","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17327635,"136611790","EURISCO","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Italy","IT","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17327647,"136612384","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Ukraine","UA","46.655814","32.6178","YES","Gene Pool","Primary","Sorghum"
17327648,"136612414","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Ukraine","UA","\N","\N","NO","Gene Pool","Primary","Sorghum"
17327649,"136612447","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17327650,"136612450","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","France","FR","\N","\N","NO","Gene Pool","Primary","Sorghum"
17327846,"91934565","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","India","IN","32.552186","75.946627","YES","Gene Pool","Secondary","Sorghum"
17327847,"91934598","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Tanzania","TZ","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17327853,"91935063","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Israel","IL","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17327854,"91935096","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","United States","US","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17328304,"91934548","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Afghanistan","AF","36.709041","67.110866","YES","Gene Pool","Secondary","Sorghum"
